short_title,title,code or value,description,count,Lookup,Column
DR1TCAFF,DR1TCAFF - Caffeine (mg),.,Missing,1282,DR1TCAFF_.,DR1TCAFF_Missing
DR1TTHEO,DR1TTHEO - Theobromine (mg),0 to 2038,Range of Values,8531,DR1TTHEO_0 to 2038,DR1TTHEO_Range of Values
DR1TTHEO,DR1TTHEO - Theobromine (mg),.,Missing,1282,DR1TTHEO_.,DR1TTHEO_Missing
DR1TALCO,DR1TALCO - Alcohol (gm),0 to 591.4,Range of Values,8531,DR1TALCO_0 to 591.4,DR1TALCO_Range of Values
DR1TALCO,DR1TALCO - Alcohol (gm),.,Missing,1282,DR1TALCO_.,DR1TALCO_Missing
DR1TMOIS,DR1TMOIS - Moisture (gm),135.95 to 17350.04,Range of Values,8531,DR1TMOIS_135.95 to 17350.04,DR1TMOIS_Range of Values
DR1TMOIS,DR1TMOIS - Moisture (gm),.,Missing,1282,DR1TMOIS_.,DR1TMOIS_Missing
DR1TS040,DR1TS040 - SFA 4:0 (Butanoic) (gm),0 to 5.377,Range of Values,8531,DR1TS040_0 to 5.377,DR1TS040_Range of Values
DR1TS040,DR1TS040 - SFA 4:0 (Butanoic) (gm),.,Missing,1282,DR1TS040_.,DR1TS040_Missing
DR1TS060,DR1TS060 - SFA 6:0 (Hexanoic) (gm),0 to 3.014,Range of Values,8531,DR1TS060_0 to 3.014,DR1TS060_Range of Values
DR1TS060,DR1TS060 - SFA 6:0 (Hexanoic) (gm),.,Missing,1282,DR1TS060_.,DR1TS060_Missing
DR1TS080,DR1TS080 - SFA 8:0 (Octanoic) (gm),0 to 14.886,Range of Values,8531,DR1TS080_0 to 14.886,DR1TS080_Range of Values
DR1TS080,DR1TS080 - SFA 8:0 (Octanoic) (gm),.,Missing,1282,DR1TS080_.,DR1TS080_Missing
DR1TS100,DR1TS100 - SFA 10:0 (Decanoic) (gm),0 to 10.475,Range of Values,8531,DR1TS100_0 to 10.475,DR1TS100_Range of Values
DR1TS100,DR1TS100 - SFA 10:0 (Decanoic) (gm),.,Missing,1282,DR1TS100_.,DR1TS100_Missing
DR1TS120,DR1TS120 - SFA 12:0 (Dodecanoic) (gm),0 to 26.403,Range of Values,8531,DR1TS120_0 to 26.403,DR1TS120_Range of Values
DR1TS120,DR1TS120 - SFA 12:0 (Dodecanoic) (gm),.,Missing,1282,DR1TS120_.,DR1TS120_Missing
DR1TS140,DR1TS140 - SFA 14:0 (Tetradecanoic) (gm),0 to 18.757,Range of Values,8531,DR1TS140_0 to 18.757,DR1TS140_Range of Values
DR1TS140,DR1TS140 - SFA 14:0 (Tetradecanoic) (gm),.,Missing,1282,DR1TS140_.,DR1TS140_Missing
DR1TS160,DR1TS160 - SFA 16:0 (Hexadecanoic) (gm),0 to 91.727,Range of Values,8531,DR1TS160_0 to 91.727,DR1TS160_Range of Values
DR1TS160,DR1TS160 - SFA 16:0 (Hexadecanoic) (gm),.,Missing,1282,DR1TS160_.,DR1TS160_Missing
DR1TS180,DR1TS180 - SFA 18:0 (Octadecanoic) (gm),0 to 42.57,Range of Values,8531,DR1TS180_0 to 42.57,DR1TS180_Range of Values
DR1TS180,DR1TS180 - SFA 18:0 (Octadecanoic) (gm),.,Missing,1282,DR1TS180_.,DR1TS180_Missing
DR1TM161,DR1TM161 - MFA 16:1 (Hexadecenoic) (gm),0 to 13.915,Range of Values,8531,DR1TM161_0 to 13.915,DR1TM161_Range of Values
DR1TM161,DR1TM161 - MFA 16:1 (Hexadecenoic) (gm),.,Missing,1282,DR1TM161_.,DR1TM161_Missing
DR1TM181,DR1TM181 - MFA 18:1 (Octadecenoic) (gm),0 to 204.75,Range of Values,8531,DR1TM181_0 to 204.75,DR1TM181_Range of Values
DR1TM181,DR1TM181 - MFA 18:1 (Octadecenoic) (gm),.,Missing,1282,DR1TM181_.,DR1TM181_Missing
DR1TM201,DR1TM201 - MFA 20:1 (Eicosenoic) (gm),0 to 5.764,Range of Values,8531,DR1TM201_0 to 5.764,DR1TM201_Range of Values
DR1TM201,DR1TM201 - MFA 20:1 (Eicosenoic) (gm),.,Missing,1282,DR1TM201_.,DR1TM201_Missing
DR1TM221,DR1TM221 - MFA 22:1 (Docosenoic) (gm),0 to 3.618,Range of Values,8531,DR1TM221_0 to 3.618,DR1TM221_Range of Values
DR1TM221,DR1TM221 - MFA 22:1 (Docosenoic) (gm),.,Missing,1282,DR1TM221_.,DR1TM221_Missing
DR1TP182,DR1TP182 - PFA 18:2 (Octadecadienoic) (gm),0 to 170.285,Range of Values,8531,DR1TP182_0 to 170.285,DR1TP182_Range of Values
DR1TP182,DR1TP182 - PFA 18:2 (Octadecadienoic) (gm),.,Missing,1282,DR1TP182_.,DR1TP182_Missing
DR1TP183,DR1TP183 - PFA 18:3 (Octadecatrienoic) (gm),0 to 16.593,Range of Values,8531,DR1TP183_0 to 16.593,DR1TP183_Range of Values
DR1TP183,DR1TP183 - PFA 18:3 (Octadecatrienoic) (gm),.,Missing,1282,DR1TP183_.,DR1TP183_Missing
DR1TP184,DR1TP184 - PFA 18:4 (Octadecatetraenoic) (gm),0 to 0.635,Range of Values,8531,DR1TP184_0 to 0.635,DR1TP184_Range of Values
DR1TP184,DR1TP184 - PFA 18:4 (Octadecatetraenoic) (gm),.,Missing,1282,DR1TP184_.,DR1TP184_Missing
DR1TP204,DR1TP204 - PFA 20:4 (Eicosatetraenoic) (gm),0 to 2.461,Range of Values,8531,DR1TP204_0 to 2.461,DR1TP204_Range of Values
DR1TP204,DR1TP204 - PFA 20:4 (Eicosatetraenoic) (gm),.,Missing,1282,DR1TP204_.,DR1TP204_Missing
DR1TP205,DR1TP205 - PFA 20:5 (Eicosapentaenoic) (gm),0 to 2.687,Range of Values,8531,DR1TP205_0 to 2.687,DR1TP205_Range of Values
DR1TP205,DR1TP205 - PFA 20:5 (Eicosapentaenoic) (gm),.,Missing,1282,DR1TP205_.,DR1TP205_Missing
DR1TP225,DR1TP225 - PFA 22:5 (Docosapentaenoic) (gm),0 to 1.073,Range of Values,8531,DR1TP225_0 to 1.073,DR1TP225_Range of Values
DR1TP225,DR1TP225 - PFA 22:5 (Docosapentaenoic) (gm),.,Missing,1282,DR1TP225_.,DR1TP225_Missing
DR1TP226,DR1TP226 - PFA 22:6 (Docosahexaenoic) (gm),0 to 4.337,Range of Values,8531,DR1TP226_0 to 4.337,DR1TP226_Range of Values
DR1TP226,DR1TP226 - PFA 22:6 (Docosahexaenoic) (gm),.,Missing,1282,DR1TP226_.,DR1TP226_Missing
DR1_300,DR1_300 - Compare food consumed yesterday to usual,1,Much more than usual,830,DR1_300_1,DR1_300_Much more than usual
DR1_300,DR1_300 - Compare food consumed yesterday to usual,2,Usual,6210,DR1_300_2,DR1_300_Usual
DR1_300,DR1_300 - Compare food consumed yesterday to usual,3,Much less than usual,1673,DR1_300_3,DR1_300_Much less than usual
DR1_300,DR1_300 - Compare food consumed yesterday to usual,7,Refused,0,DR1_300_7,DR1_300_Refused
DR1_300,DR1_300 - Compare food consumed yesterday to usual,9,Don't know,70,DR1_300_9,DR1_300_Don't know
DR1_300,DR1_300 - Compare food consumed yesterday to usual,.,Missing,1030,DR1_300_.,DR1_300_Missing
DR1_320Z,DR1_320Z - Total plain water drank yesterday (gm),0 to 13440,Range of Values,8661,DR1_320Z_0 to 13440,DR1_320Z_Range of Values
DR1_320Z,DR1_320Z - Total plain water drank yesterday (gm),.,Missing,1152,DR1_320Z_.,DR1_320Z_Missing
DR1_330Z,DR1_330Z - Total tap water drank yesterday (gm),0 to 13440,Range of Values,8661,DR1_330Z_0 to 13440,DR1_330Z_Range of Values
DR1_330Z,DR1_330Z - Total tap water drank yesterday (gm),.,Missing,1152,DR1_330Z_.,DR1_330Z_Missing
DR1BWATZ,DR1BWATZ - Total bottled water drank yesterday (gm),0 to 11310,Range of Values,8661,DR1BWATZ_0 to 11310,DR1BWATZ_Range of Values
DR1BWATZ,DR1BWATZ - Total bottled water drank yesterday (gm),.,Missing,1152,DR1BWATZ_.,DR1BWATZ_Missing
DR1TWS,DR1TWS - Tap water source,1,Community supply,6033,DR1TWS_1,DR1TWS_Community supply
DR1TWS,DR1TWS - Tap water source,2,Well or rain cistern,570,DR1TWS_2,DR1TWS_Well or rain cistern
DR1TWS,DR1TWS - Tap water source,3,Spring,124,DR1TWS_3,DR1TWS_Spring
DR1TWS,DR1TWS - Tap water source,4,Don't drink tap water,1648,DR1TWS_4,DR1TWS_Don't drink tap water
DR1TWS,DR1TWS - Tap water source,91,Other,0,DR1TWS_91,DR1TWS_Other
DR1TWS,DR1TWS - Tap water source,99,Don't know,408,DR1TWS_99,DR1TWS_Don't know
DR1TWS,DR1TWS - Tap water source,.,Missing,1030,DR1TWS_.,DR1TWS_Missing
DRD340,DRD340 - Shellfish eaten during past 30 days,1,Yes,3761,DRD340_1,DRD340_Yes
DRD340,DRD340 - Shellfish eaten during past 30 days,2,No,4585,DRD340_2,DRD340_No
DRD340,DRD340 - Shellfish eaten during past 30 days,7,Refused,19,DRD340_7,DRD340_Refused
DRD340,DRD340 - Shellfish eaten during past 30 days,9,Don't know,47,DRD340_9,DRD340_Don't know
DRD340,DRD340 - Shellfish eaten during past 30 days,.,Missing,1401,DRD340_.,DRD340_Missing
DRD350A,DRD350A - Clams eaten during past 30 days,1,Yes,428,DRD350A_1,DRD350A_Yes
DRD350A,DRD350A - Clams eaten during past 30 days,2,No,3333,DRD350A_2,DRD350A_No
DRD350A,DRD350A - Clams eaten during past 30 days,.,Missing,6052,DRD350A_.,DRD350A_Missing
DRD350AQ,DRD350AQ - # of times clams eaten in past 30 days,1 to 12,Range of Values,428,DRD350AQ_1 to 12,DRD350AQ_Range of Values
DRD350AQ,DRD350AQ - # of times clams eaten in past 30 days,.,Missing,9385,DRD350AQ_.,DRD350AQ_Missing
DRD350B,DRD350B - Crabs eaten during past 30 days,1,Yes,785,DRD350B_1,DRD350B_Yes
DRD350B,DRD350B - Crabs eaten during past 30 days,2,No,2976,DRD350B_2,DRD350B_No
DRD350B,DRD350B - Crabs eaten during past 30 days,.,Missing,6052,DRD350B_.,DRD350B_Missing
DRD350BQ,DRD350BQ - # of times crabs eaten in past 30 days,1 to 12,Range of Values,785,DRD350BQ_1 to 12,DRD350BQ_Range of Values
DRD350BQ,DRD350BQ - # of times crabs eaten in past 30 days,.,Missing,9028,DRD350BQ_.,DRD350BQ_Missing
DRD350C,DRD350C - Crayfish eaten during past 30 days,1,Yes,199,DRD350C_1,DRD350C_Yes
DRD350C,DRD350C - Crayfish eaten during past 30 days,2,No,3562,DRD350C_2,DRD350C_No
DRD350C,DRD350C - Crayfish eaten during past 30 days,.,Missing,6052,DRD350C_.,DRD350C_Missing
DRD350CQ,DRD350CQ - # of times crayfish eaten past 30 days,1 to 16,Range of Values,199,DRD350CQ_1 to 16,DRD350CQ_Range of Values
DRD350CQ,DRD350CQ - # of times crayfish eaten past 30 days,.,Missing,9614,DRD350CQ_.,DRD350CQ_Missing
DRD350D,DRD350D - Lobsters eaten during past 30 days,1,Yes,412,DRD350D_1,DRD350D_Yes
DRD350D,DRD350D - Lobsters eaten during past 30 days,2,No,3349,DRD350D_2,DRD350D_No
DRD350D,DRD350D - Lobsters eaten during past 30 days,.,Missing,6052,DRD350D_.,DRD350D_Missing
DRD350DQ,DRD350DQ - # of times lobsters eaten past 30 days,1 to 10,Range of Values,412,DRD350DQ_1 to 10,DRD350DQ_Range of Values
DRD350DQ,DRD350DQ - # of times lobsters eaten past 30 days,.,Missing,9401,DRD350DQ_.,DRD350DQ_Missing
DRD350E,DRD350E - Mussels eaten during past 30 days,1,Yes,255,DRD350E_1,DRD350E_Yes
DRD350E,DRD350E - Mussels eaten during past 30 days,2,No,3506,DRD350E_2,DRD350E_No
DRD350E,DRD350E - Mussels eaten during past 30 days,.,Missing,6052,DRD350E_.,DRD350E_Missing
DRD350EQ,DRD350EQ - # of times mussels eaten in past 30 days,1 to 6,Range of Values,255,DRD350EQ_1 to 6,DRD350EQ_Range of Values
DRD350EQ,DRD350EQ - # of times mussels eaten in past 30 days,.,Missing,9558,DRD350EQ_.,DRD350EQ_Missing
DRD350F,DRD350F - Oysters eaten during past 30 days,1,Yes,288,DRD350F_1,DRD350F_Yes
DRD350F,DRD350F - Oysters eaten during past 30 days,2,No,3473,DRD350F_2,DRD350F_No
DRD350F,DRD350F - Oysters eaten during past 30 days,.,Missing,6052,DRD350F_.,DRD350F_Missing
DRD350FQ,DRD350FQ - # of times oysters eaten in past 30 days,1 to 20,Range of Values,288,DRD350FQ_1 to 20,DRD350FQ_Range of Values
DRD350FQ,DRD350FQ - # of times oysters eaten in past 30 days,.,Missing,9525,DRD350FQ_.,DRD350FQ_Missing
DRD350G,DRD350G - Scallops eaten during past 30 days,1,Yes,353,DRD350G_1,DRD350G_Yes
DRD350G,DRD350G - Scallops eaten during past 30 days,2,No,3408,DRD350G_2,DRD350G_No
DRD350G,DRD350G - Scallops eaten during past 30 days,.,Missing,6052,DRD350G_.,DRD350G_Missing
DRD350GQ,DRD350GQ - # of times scallops eaten past 30 days,1 to 12,Range of Values,353,DRD350GQ_1 to 12,DRD350GQ_Range of Values
DRD350GQ,DRD350GQ - # of times scallops eaten past 30 days,.,Missing,9460,DRD350GQ_.,DRD350GQ_Missing
DRD350H,DRD350H - Shrimp eaten during past 30 days,1,Yes,3254,DRD350H_1,DRD350H_Yes
DRD350H,DRD350H - Shrimp eaten during past 30 days,2,No,507,DRD350H_2,DRD350H_No
DRD350H,DRD350H - Shrimp eaten during past 30 days,.,Missing,6052,DRD350H_.,DRD350H_Missing
DRD350HQ,DRD350HQ - # of times shrimp eaten in past 30 days,1 to 30,Range of Values,3254,DRD350HQ_1 to 30,DRD350HQ_Range of Values
DRD350HQ,DRD350HQ - # of times shrimp eaten in past 30 days,.,Missing,6559,DRD350HQ_.,DRD350HQ_Missing
DRD350I,DRD350I - Other shellfish eaten past 30 days,1,Yes,220,DRD350I_1,DRD350I_Yes
DRD350I,DRD350I - Other shellfish eaten past 30 days,2,No,3541,DRD350I_2,DRD350I_No
DRD350I,DRD350I - Other shellfish eaten past 30 days,.,Missing,6052,DRD350I_.,DRD350I_Missing
DRD350IQ,DRD350IQ - # of times other shellfish eaten,1 to 10,Range of Values,220,DRD350IQ_1 to 10,DRD350IQ_Range of Values
DRD350IQ,DRD350IQ - # of times other shellfish eaten,.,Missing,9593,DRD350IQ_.,DRD350IQ_Missing
DRD350J,DRD350J - Other unknown shellfish eaten past 30 d,1,Yes,16,DRD350J_1,DRD350J_Yes
DRD350J,DRD350J - Other unknown shellfish eaten past 30 d,2,No,3745,DRD350J_2,DRD350J_No
DRD350J,DRD350J - Other unknown shellfish eaten past 30 d,.,Missing,6052,DRD350J_.,DRD350J_Missing
DRD350JQ,DRD350JQ - # of times other unknown shellfish eaten,1 to 4,Range of Values,16,DRD350JQ_1 to 4,DRD350JQ_Range of Values
DRD350JQ,DRD350JQ - # of times other unknown shellfish eaten,.,Missing,9797,DRD350JQ_.,DRD350JQ_Missing
DRD350K,DRD350K - Refused on shellfish eaten past 30 days,1,Yes,0,DRD350K_1,DRD350K_Yes
DRD350K,DRD350K - Refused on shellfish eaten past 30 days,2,No,3760,DRD350K_2,DRD350K_No
DRD350K,DRD350K - Refused on shellfish eaten past 30 days,.,Missing,6053,DRD350K_.,DRD350K_Missing
DRD360,DRD360 - Fish eaten during past 30 days,1,Yes,5121,DRD360_1,DRD360_Yes
DRD360,DRD360 - Fish eaten during past 30 days,2,No,3216,DRD360_2,DRD360_No
DRD360,DRD360 - Fish eaten during past 30 days,7,Refused,16,DRD360_7,DRD360_Refused
DRD360,DRD360 - Fish eaten during past 30 days,9,Don't know,58,DRD360_9,DRD360_Don't know
DRD360,DRD360 - Fish eaten during past 30 days,.,Missing,1402,DRD360_.,DRD360_Missing
DRD370A,DRD370A - Breaded fish products eaten past 30 days,1,Yes,646,DRD370A_1,DRD370A_Yes
DRD370A,DRD370A - Breaded fish products eaten past 30 days,2,No,4475,DRD370A_2,DRD370A_No
DRD370A,DRD370A - Breaded fish products eaten past 30 days,.,Missing,4692,DRD370A_.,DRD370A_Missing
DRD370AQ,DRD370AQ - # of times breaded fish products eaten,1 to 15,Range of Values,646,DRD370AQ_1 to 15,DRD370AQ_Range of Values
DRD370AQ,DRD370AQ - # of times breaded fish products eaten,.,Missing,9167,DRD370AQ_.,DRD370AQ_Missing
DRD370B,DRD370B - Tuna eaten during past 30 days,1,Yes,1890,DRD370B_1,DRD370B_Yes
DRD370B,DRD370B - Tuna eaten during past 30 days,2,No,3231,DRD370B_2,DRD370B_No
DRD370B,DRD370B - Tuna eaten during past 30 days,.,Missing,4692,DRD370B_.,DRD370B_Missing
DRD370BQ,DRD370BQ - # of times tuna eaten in past 30 days,1 to 25,Range of Values,1890,DRD370BQ_1 to 25,DRD370BQ_Range of Values
DRD370BQ,DRD370BQ - # of times tuna eaten in past 30 days,.,Missing,7923,DRD370BQ_.,DRD370BQ_Missing
DRD370C,DRD370C - Bass eaten during past 30 days,1,Yes,118,DRD370C_1,DRD370C_Yes
DRD370C,DRD370C - Bass eaten during past 30 days,2,No,5003,DRD370C_2,DRD370C_No
DRD370C,DRD370C - Bass eaten during past 30 days,.,Missing,4692,DRD370C_.,DRD370C_Missing
DRD370CQ,DRD370CQ - # of times bass eaten in past 30 days,1 to 14,Range of Values,118,DRD370CQ_1 to 14,DRD370CQ_Range of Values
DRD370CQ,DRD370CQ - # of times bass eaten in past 30 days,.,Missing,9695,DRD370CQ_.,DRD370CQ_Missing
DRD370D,DRD370D - Catfish eaten during past 30 days,1,Yes,827,DRD370D_1,DRD370D_Yes
DRD370D,DRD370D - Catfish eaten during past 30 days,2,No,4294,DRD370D_2,DRD370D_No
DRD370D,DRD370D - Catfish eaten during past 30 days,.,Missing,4692,DRD370D_.,DRD370D_Missing
DRD370DQ,DRD370DQ - # of times catfish eaten in past 30 days,1 to 15,Range of Values,827,DRD370DQ_1 to 15,DRD370DQ_Range of Values
DRD370DQ,DRD370DQ - # of times catfish eaten in past 30 days,.,Missing,8986,DRD370DQ_.,DRD370DQ_Missing
DRD370E,DRD370E - Cod eaten during past 30 days,1,Yes,559,DRD370E_1,DRD370E_Yes
DRD370E,DRD370E - Cod eaten during past 30 days,2,No,4562,DRD370E_2,DRD370E_No
DRD370E,DRD370E - Cod eaten during past 30 days,.,Missing,4692,DRD370E_.,DRD370E_Missing
DRD370EQ,DRD370EQ - # of times cod eaten in past 30 days,1 to 15,Range of Values,559,DRD370EQ_1 to 15,DRD370EQ_Range of Values
DRD370EQ,DRD370EQ - # of times cod eaten in past 30 days,.,Missing,9254,DRD370EQ_.,DRD370EQ_Missing
DRD370F,DRD370F - Flatfish eaten during past 30 days,1,Yes,257,DRD370F_1,DRD370F_Yes
DRD370F,DRD370F - Flatfish eaten during past 30 days,2,No,4864,DRD370F_2,DRD370F_No
DRD370F,DRD370F - Flatfish eaten during past 30 days,.,Missing,4692,DRD370F_.,DRD370F_Missing
DRD370FQ,DRD370FQ - # of times flatfish eaten past 30 days,1 to 21,Range of Values,257,DRD370FQ_1 to 21,DRD370FQ_Range of Values
DRD370FQ,DRD370FQ - # of times flatfish eaten past 30 days,.,Missing,9556,DRD370FQ_.,DRD370FQ_Missing
DRD370G,DRD370G - Haddock eaten during past 30 days,1,Yes,192,DRD370G_1,DRD370G_Yes
DRD370G,DRD370G - Haddock eaten during past 30 days,2,No,4929,DRD370G_2,DRD370G_No
DRD370G,DRD370G - Haddock eaten during past 30 days,.,Missing,4692,DRD370G_.,DRD370G_Missing
DRD370GQ,DRD370GQ - # of times haddock eaten in past 30 days,1 to 12,Range of Values,192,DRD370GQ_1 to 12,DRD370GQ_Range of Values
DRD370GQ,DRD370GQ - # of times haddock eaten in past 30 days,.,Missing,9621,DRD370GQ_.,DRD370GQ_Missing
DRD370H,DRD370H - Mackerel eaten during past 30 days,1,Yes,96,DRD370H_1,DRD370H_Yes
DRD370H,DRD370H - Mackerel eaten during past 30 days,2,No,5025,DRD370H_2,DRD370H_No
DRD370H,DRD370H - Mackerel eaten during past 30 days,.,Missing,4692,DRD370H_.,DRD370H_Missing
DRD370HQ,DRD370HQ - # of times mackerel eaten past 30 days,1 to 14,Range of Values,96,DRD370HQ_1 to 14,DRD370HQ_Range of Values
DRD370HQ,DRD370HQ - # of times mackerel eaten past 30 days,.,Missing,9717,DRD370HQ_.,DRD370HQ_Missing
DRD370I,DRD370I - Perch eaten during past 30 days,1,Yes,108,DRD370I_1,DRD370I_Yes
DRD370I,DRD370I - Perch eaten during past 30 days,2,No,5013,DRD370I_2,DRD370I_No
DRD370I,DRD370I - Perch eaten during past 30 days,.,Missing,4692,DRD370I_.,DRD370I_Missing
DRD370IQ,DRD370IQ - # of times perch eaten in past 30 days,1 to 5,Range of Values,108,DRD370IQ_1 to 5,DRD370IQ_Range of Values
DRD370IQ,DRD370IQ - # of times perch eaten in past 30 days,.,Missing,9705,DRD370IQ_.,DRD370IQ_Missing
DRD370J,DRD370J - Pike eaten during past 30 days,1,Yes,12,DRD370J_1,DRD370J_Yes
DRD370J,DRD370J - Pike eaten during past 30 days,2,No,5109,DRD370J_2,DRD370J_No
DRD370J,DRD370J - Pike eaten during past 30 days,.,Missing,4692,DRD370J_.,DRD370J_Missing
DRD370JQ,DRD370JQ - # of times pike eaten in past 30 days,1 to 3,Range of Values,12,DRD370JQ_1 to 3,DRD370JQ_Range of Values
DRD370JQ,DRD370JQ - # of times pike eaten in past 30 days,.,Missing,9801,DRD370JQ_.,DRD370JQ_Missing
DRD370K,DRD370K - Pollock eaten during past 30 days,1,Yes,147,DRD370K_1,DRD370K_Yes
DRD370K,DRD370K - Pollock eaten during past 30 days,2,No,4974,DRD370K_2,DRD370K_No
DRD370K,DRD370K - Pollock eaten during past 30 days,.,Missing,4692,DRD370K_.,DRD370K_Missing
DRD370KQ,DRD370KQ - # of times pollock eaten in past 30 days,1 to 16,Range of Values,147,DRD370KQ_1 to 16,DRD370KQ_Range of Values
DRD370KQ,DRD370KQ - # of times pollock eaten in past 30 days,.,Missing,9666,DRD370KQ_.,DRD370KQ_Missing
DRD370L,DRD370L - Porgy eaten during past 30 days,1,Yes,35,DRD370L_1,DRD370L_Yes
DRD370L,DRD370L - Porgy eaten during past 30 days,2,No,5086,DRD370L_2,DRD370L_No
DRD370L,DRD370L - Porgy eaten during past 30 days,.,Missing,4692,DRD370L_.,DRD370L_Missing
DRD370LQ,DRD370LQ - # of times porgy eaten in past 30 days,1 to 7,Range of Values,35,DRD370LQ_1 to 7,DRD370LQ_Range of Values
DRD370LQ,DRD370LQ - # of times porgy eaten in past 30 days,.,Missing,9778,DRD370LQ_.,DRD370LQ_Missing
DRD370M,DRD370M - Salmon eaten during past 30 days,1,Yes,1774,DRD370M_1,DRD370M_Yes
DRD370M,DRD370M - Salmon eaten during past 30 days,2,No,3347,DRD370M_2,DRD370M_No
DRD370M,DRD370M - Salmon eaten during past 30 days,.,Missing,4692,DRD370M_.,DRD370M_Missing
DRD370MQ,DRD370MQ - # of times salmon eaten in past 30 days,1 to 28,Range of Values,1774,DRD370MQ_1 to 28,DRD370MQ_Range of Values
DRD370MQ,DRD370MQ - # of times salmon eaten in past 30 days,.,Missing,8039,DRD370MQ_.,DRD370MQ_Missing
DRD370N,DRD370N - Sardines eaten during past 30 days,1,Yes,215,DRD370N_1,DRD370N_Yes
DRD370N,DRD370N - Sardines eaten during past 30 days,2,No,4906,DRD370N_2,DRD370N_No
DRD370N,DRD370N - Sardines eaten during past 30 days,.,Missing,4692,DRD370N_.,DRD370N_Missing
DRD370NQ,DRD370NQ - # of times sardines eaten past 30 days,1 to 25,Range of Values,215,DRD370NQ_1 to 25,DRD370NQ_Range of Values
DRD370NQ,DRD370NQ - # of times sardines eaten past 30 days,.,Missing,9598,DRD370NQ_.,DRD370NQ_Missing
DRD370O,DRD370O - Sea bass eaten during past 30 days,1,Yes,87,DRD370O_1,DRD370O_Yes
DRD370O,DRD370O - Sea bass eaten during past 30 days,2,No,5034,DRD370O_2,DRD370O_No
DRD370O,DRD370O - Sea bass eaten during past 30 days,.,Missing,4692,DRD370O_.,DRD370O_Missing
DRD370OQ,DRD370OQ - # of times sea bass eaten past 30 days,1 to 8,Range of Values,87,DRD370OQ_1 to 8,DRD370OQ_Range of Values
DRD370OQ,DRD370OQ - # of times sea bass eaten past 30 days,.,Missing,9726,DRD370OQ_.,DRD370OQ_Missing
DRD370P,DRD370P - Shark eaten during past 30 days,1,Yes,10,DRD370P_1,DRD370P_Yes
DRD370P,DRD370P - Shark eaten during past 30 days,2,No,5111,DRD370P_2,DRD370P_No
DRD370P,DRD370P - Shark eaten during past 30 days,.,Missing,4692,DRD370P_.,DRD370P_Missing
DRD370PQ,DRD370PQ - # of times shark eaten in past 30 days,1 to 3,Range of Values,10,DRD370PQ_1 to 3,DRD370PQ_Range of Values
DRD370PQ,DRD370PQ - # of times shark eaten in past 30 days,.,Missing,9803,DRD370PQ_.,DRD370PQ_Missing
DRD370Q,DRD370Q - Swordfish eaten during past 30 days,1,Yes,61,DRD370Q_1,DRD370Q_Yes
DRD370Q,DRD370Q - Swordfish eaten during past 30 days,2,No,5060,DRD370Q_2,DRD370Q_No
DRD370Q,DRD370Q - Swordfish eaten during past 30 days,.,Missing,4692,DRD370Q_.,DRD370Q_Missing
DRD370QQ,DRD370QQ - # of times swordfish eaten past 30 days,1 to 10,Range of Values,61,DRD370QQ_1 to 10,DRD370QQ_Range of Values
DRD370QQ,DRD370QQ - # of times swordfish eaten past 30 days,.,Missing,9752,DRD370QQ_.,DRD370QQ_Missing
DRD370R,DRD370R - Trout eaten during past 30 days,1,Yes,171,DRD370R_1,DRD370R_Yes
DRD370R,DRD370R - Trout eaten during past 30 days,2,No,4950,DRD370R_2,DRD370R_No
DRD370R,DRD370R - Trout eaten during past 30 days,.,Missing,4692,DRD370R_.,DRD370R_Missing
DRD370RQ,DRD370RQ - # of times trout eaten in past 30 days,1 to 8,Range of Values,171,DRD370RQ_1 to 8,DRD370RQ_Range of Values
DRD370RQ,DRD370RQ - # of times trout eaten in past 30 days,.,Missing,9642,DRD370RQ_.,DRD370RQ_Missing
DRD370S,DRD370S - Walleye eaten during past 30 days,1,Yes,27,DRD370S_1,DRD370S_Yes
DRD370S,DRD370S - Walleye eaten during past 30 days,2,No,5094,DRD370S_2,DRD370S_No
DRD370S,DRD370S - Walleye eaten during past 30 days,.,Missing,4692,DRD370S_.,DRD370S_Missing
DRD370SQ,DRD370SQ - # of times walleye eaten in past 30 days,1 to 10,Range of Values,27,DRD370SQ_1 to 10,DRD370SQ_Range of Values
DRD370SQ,DRD370SQ - # of times walleye eaten in past 30 days,.,Missing,9786,DRD370SQ_.,DRD370SQ_Missing
DRD370T,DRD370T - Other fish eaten during past 30 days,1,Yes,1318,DRD370T_1,DRD370T_Yes
DRD370T,DRD370T - Other fish eaten during past 30 days,2,No,3803,DRD370T_2,DRD370T_No
DRD370T,DRD370T - Other fish eaten during past 30 days,.,Missing,4692,DRD370T_.,DRD370T_Missing
DRD370TQ,DRD370TQ - # of times other fish eaten past 30 days,1 to 30,Range of Values,1318,DRD370TQ_1 to 30,DRD370TQ_Range of Values
DRD370TQ,DRD370TQ - # of times other fish eaten past 30 days,.,Missing,8495,DRD370TQ_.,DRD370TQ_Missing
DRD370U,DRD370U - Other unknown fish eaten in past 30 days,1,Yes,317,DRD370U_1,DRD370U_Yes
DRD370U,DRD370U - Other unknown fish eaten in past 30 days,2,No,4804,DRD370U_2,DRD370U_No
DRD370U,DRD370U - Other unknown fish eaten in past 30 days,.,Missing,4692,DRD370U_.,DRD370U_Missing
